bioav,28.994924545288086,6,1000,303.8770728111267
bioav,70.3478775024414,2,1000,305.1699631214142
bioav,67.54559326171875,3,1000,305.2648837566376
bioav,29.21955108642578,8,1000,306.8490686416626
bioav,29.444820404052734,7,1000,307.56095027923584
bioav,67.81251525878906,5,1000,307.8660192489624
bioav,28.36416244506836,4,1000,310.65891551971436
bioav,68.27159881591797,0,1000,312.2082715034485
bioav,69.51571655273438,1,1000,313.3994438648224
bioav,30.786882400512695,9,1000,314.85871934890747
ld50,2574.961669921875,3,1000,338.43617272377014
ld50,2528.015625,0,1000,336.98481726646423
ld50,2421.802001953125,1,1000,339.53227376937866
ld50,2739.421630859375,4,1000,339.5086314678192
ld50,2032.4322509765625,2,1000,340.3732416629791
ld50,3040.418212890625,5,1000,341.1759638786316
ld50,2326.101806640625,6,1000,342.4204008579254
ld50,2525.890625,7,1000,343.9876961708069
ld50,2547.539794921875,8,1000,345.98565888404846
ld50,2938.448486328125,9,1000,347.44230699539185
concrete_strength,22.961206436157227,2,1000,656.7328767776489
concrete_strength,15.8777494430542,0,1000,657.0428674221039
concrete_strength,15.846746444702148,1,1000,657.2075049877167
concrete_strength,23.034141540527344,3,1000,659.5496990680695
concrete_strength,17.222511291503906,4,1000,659.987996339798
concrete_strength,16.328264236450195,5,1000,663.6827464103699
concrete_strength,22.54136085510254,6,1000,665.3139555454254
concrete_strength,16.248783111572266,8,1000,669.4552488327026
concrete_strength,15.380232810974121,7,1000,669.8035869598389
concrete_strength,16.6921443939209,9,1000,674.2872064113617
airfoil,95.66991424560547,1,1000,528.6856377124786
airfoil,96.59291076660156,3,1000,531.3009293079376
airfoil,6.582385063171387,0,1000,531.3093428611755
airfoil,6.506162643432617,2,1000,532.0119254589081
airfoil,6.878039836883545,4,1000,531.9602291584015
airfoil,96.8855972290039,6,1000,536.862909078598
airfoil,6.473251819610596,5,1000,538.1568124294281
airfoil,6.902480125427246,8,1000,539.4927370548248
airfoil,6.938750267028809,7,1000,542.5113484859467
airfoil,7.1711955070495605,9,1000,544.6540951728821
bioav,29.961631774902344,0,1000,325.0986876487732
bioav,29.089181900024414,8,1000,325.801171541214
bioav,68.21688842773438,4,1000,326.47401094436646
bioav,28.701271057128906,2,1000,326.69326543807983
bioav,69.23738861083984,1,1000,328.60239911079407
bioav,29.158639907836914,5,1000,328.8441421985626
bioav,29.445743560791016,7,1000,329.64307928085327
bioav,31.783342361450195,3,1000,330.02027773857117
bioav,30.782276153564453,9,1000,330.4342555999756
bioav,29.258140563964844,6,1000,330.6699004173279
ld50,2032.6761474609375,2,1000,361.26029992103577
ld50,2421.8310546875,1,1000,362.2905077934265
ld50,2574.789794921875,3,1000,362.8665916919708
ld50,2527.965087890625,0,1000,363.2713418006897
ld50,3040.112060546875,5,1000,364.58357548713684
ld50,2326.3896484375,6,1000,365.55217003822327
ld50,2739.47119140625,4,1000,365.61473631858826
ld50,2938.410888671875,9,1000,365.5090186595917
ld50,2548.112060546875,8,1000,366.57940697669983
ld50,2525.776611328125,7,1000,367.2587203979492
concrete_strength,22.24130630493164,0,1000,683.5306792259216
concrete_strength,15.84695816040039,1,1000,691.405072927475
concrete_strength,16.361778259277344,2,1000,693.9592628479004
concrete_strength,17.22300148010254,4,1000,695.114973783493
concrete_strength,16.31802749633789,5,1000,695.4413547515869
concrete_strength,23.17239761352539,3,1000,696.8355951309204
concrete_strength,21.818952560424805,7,1000,698.4105286598206
concrete_strength,24.130634307861328,8,1000,698.4610638618469
concrete_strength,15.5397310256958,6,1000,700.6072208881378
concrete_strength,16.6921443939209,9,1000,700.7842373847961
airfoil,96.09856414794922,0,1000,550.1897912025452
airfoil,6.876341342926025,4,1000,553.9623916149139
airfoil,6.813127040863037,1,1000,555.475179195404
airfoil,96.09296417236328,5,1000,555.8951797485352
airfoil,6.511817932128906,2,1000,555.9668412208557
airfoil,6.814808368682861,3,1000,557.1265506744385
airfoil,6.938750267028809,7,1000,558.1633095741272
airfoil,96.87696075439453,8,1000,560.4661145210266
airfoil,7.1711955070495605,9,1000,560.2927737236023
airfoil,6.595496654510498,6,1000,561.3238618373871
