bioav,41.108741760253906,0,1000,475.32710671424866
bioav,38.65592956542969,1,1000,476.1529231071472
bioav,42.61335372924805,3,1000,478.88592982292175
bioav,70.19821166992188,2,1000,483.5398132801056
bioav,43.116477966308594,4,1000,483.4876129627228
ld50,1995.574462890625,0,1000,3307.9705131053925
ld50,1698.509033203125,2,1000,3315.118758201599
ld50,1880.359375,1,1000,3343.480812072754
ld50,2185.191162109375,4,1000,3366.955263853073
ld50,2035.9053955078125,3,1000,3375.513578891754
concrete_strength,15.997182846069336,0,1000,994.7939510345459
concrete_strength,16.280120849609375,3,1000,1004.4057769775391
concrete_strength,23.232433319091797,1,1000,1000.0397520065308
concrete_strength,19.04192352294922,4,1000,1015.5637543201447
concrete_strength,22.617324829101562,2,1000,1013.7668101787567
airfoil,17.517616271972656,0,1000,808.1641931533813
airfoil,12.879582405090332,4,1000,815.227686882019
airfoil,23.33902359008789,1,1000,811.2716660499573
airfoil,18.69330406188965,3,1000,821.2462031841278
airfoil,19.25731086730957,2,1000,823.2888648509979
